POSTN	26
PRDM10	26
PRR12	26
RAD51AP2	26
RADIL	26
RBM15	26
SBF1	26
SCAF11	26
SEC16A	26
SIN3A	26
SLC4A7	26
SORBS2	26
TIAM2	26
TLL1	26
TNRC6C	26
TRPC6	26
TRPM8	26
TTC3	26
TUBA3C	26
ULK2	26
UNC13A	26
UNC5C	26
WDR33	26
WWP1	26
XRN1	26
ZFPM2	26
ZMYM2	26
ZNFX1	26
ABCB4	25
ABCC8	25
ABI3BP	25
ADGRB2	25
ADGRL1	25
ARHGAP36	25
ARHGEF26	25
ATP12A	25
BTBD11	25
CABIN1	25
CCDC180	25
CEP192	25
CFAP251	25
CLCN4	25
CLSTN2	25
CNTRL	25
COL11A2	25
COL2A1	25
COL4A6	25
COL6A1	25
CR1	25
CRMP1	25
DENND5A	25
DICER1	25
DNHD1	25
DPP6	25
DPYD	25
FGD6	25
FLT1	25
FPGT-TNNI3K	25
FRMPD4	25
FYB1	25
GLIS3	25
GLUD2	25
GRID1	25
HCFC1	25
ITGA10	25
ITGAX	25
JCAD	25
JHY	25
KCNQ2	25
KDM5A	25
KIF13B	25
KIF26A	25
KIF2B	25
KIF4B	25
LAMB1	25
LEPR	25
LRBA	25
LRRCC1	25
LVRN	25
MAST4	25
MCC	25
MYH1	25
MYT1L	25
NBEAL1	25
NELL2	25
NLRP5	25
NOVA1	25
NRIP1	25
NUP214	25
NYNRIN	25
OCA2	25
PAM	25
PCBP1	25
PCDHB12	25
PCDHGA12	25
PCDHGA7	25
PCNX2	25
PDGFRB	25
PIWIL1	25
PLCH1	25
PLPPR4	25
POLRMT	25
RAPGEF2	25
RASGRF2	25
RBM10	25
ROBO3	25
RPS6KA2	25
SBNO1	25
SI	25
SLC12A5	25
SLC8A1	25
SLCO6A1	25
SLITRK6	25
SMAD3	25
SMARCA1	25
SORCS3	25
SPATA31D1	25
SYCP2L	25
TAS1R2	25
TEX14	25
TMEM131L	25
TMPO	25
TNRC18	25
TNS3	25
TOGARAM1	25
TRO	25
TRPM1	25
TUT4	25
TUT7	25
WDR7	25
WNK1	25
WNK2	25
XPO4	25
ZFP36L2	25
ZMYND8	25
ZNF658	25
ABCC12	24
ACIN1	24
ADAM12	24
ADAM29	24
ADAM7	24
ADAMTS10	24
AFDN	24
AHDC1	24
ALPK3	24
ANKRD50	24
ANO4	24
AP2A2	24
APBA2	24
ARAP1	24
ARFGEF3	24
ARHGEF17	24
ARPP21	24
BRD3	24
BTAF1	24
C2orf16	24
C6	24
CAMSAP1	24
CARMIL3	24
CCDC141	24
CCDC39	24
CD163L1	24
CENPJ	24
CEP250	24
CEP350	24
CHST15	24
CLASP1	24
CLIP1	24
COL5A3	24
CPED1	24
DHX9	24
DNM3	24
DOP1B	24
DUOX2	24
EPRS1	24
ERC2	24
F5	24
FAM193A	24
FAM214A	24
FCRL3	24
GABBR1	24
GON4L	24
GPRASP1	24
GRID2	24
HIVEP3	24
IMPG1	24
ITGAL	24
JAKMIP1	24
KDM5B	24
KIF1B	24
KIF20B	24
LRP4	24
MAGEE1	24
MCF2L2	24
MICAL3	24
MROH2B	24
MYT1	24
NCKAP1L	24
NLRP1	24
NLRP13	24
NLRP3	24
NLRP4	24
NLRP8	24
NOTCH1	24
NRCAM	24
NRG1	24
NTRK3	24
NWD1	24
OTOF	24
PARD3B	24
PBRM1	24
PCDHB13	24
PCDHB15	24
PDE4DIP	24
PIGO	24
PIK3C2B	24
PLA2R1	24
PLXNC1	24
POLR1A	24
PPFIA4	24
PPP6R2	24
PPRC1	24
PRRC2A	24
PRRC2B	24
PSD2	24
RB1CC1	24
RBP3	24
RFX7	24
RLF	24
RXFP2	24
SASH1	24
SEZ6L	24
SF3B1	24
SGSM1	24
SIPA1L2	24
SLC8A2	24
SLX4	24
SMARCA2	24
SOX5	24
SPTBN5	24
SRGAP3	24
STYXL2	24
SUPT16H	24
TAF1	24
TANC1	24
TBC1D9	24
TDRD6	24
THOC2	24
TMEM94	24
TPR	24
TRAPPC8	24
TSPOAP1	24
UHRF1BP1L	24
ZNF43	24
ZNF609	24
ZNF808	24
ZNF91	24
ZNF99	24
ZZEF1	24
ABCC5	23
ADAMTS17	23
AGRN	23
AHCTF1	23
AL592490.1	23
ANKRD26	23
ANKS1B	23
APBB1	23
ARHGEF11	23
ASXL2	23
ATAD2	23
ATP13A3	23
ATP1A4	23
ATP2B4	23
ATP4A	23
ATRNL1	23
AXDND1	23
BOC	23
BRD1	23
C5	23
CAMTA2	23
CASP8AP2	23
CCDC158	23
CDC14A	23
CDC42BPB	23
CDH6	23
CEMIP	23
CNKSR2	23
COBL	23
COL15A1	23
COL1A1	23
COL6A2	23
DAB2IP	23
DENND4A	23
DHX30	23
DNMBP	23
DNMT3B	23
DROSHA	23
