CNTLN	23	4
CNTN1	23	5
CNTN4	23	6
CNTN5	23	6
CNTRL	23	2
COL19A1	23	4
COL2A1	23	2
CUX1	23	4
DNAJC13	23	5
DOCK4	23	8
DPP6	23	2
ESPL1	23	0
FREM1	23	6
FRMPD1	23	10
GLI1	23	4
GRIK5	23	3
HCFC1	23	2
HDLBP	23	6
HEATR5B	23	6
HFM1	23	5
INSRR	23	4
IRS1	23	5
KCNQ2	23	2
KCNQ3	23	6
KCNQ5	23	7
KMT2E	23	5
LCT	23	5
LIFR	23	7
LMO7	23	4
LTBP4	23	3
MAGI2	23	7
MDGA2	23	5
MED13	23	6
MUC6	23	6
MYO9A	23	5
NBAS	23	8
NID2	23	6
NUP210L	23	3
PCDHA5	23	8
PCDHA6	23	10
PCDHA9	23	8
PCDHGA2	23	6
PCDHGA6	23	4
PCDHGA8	23	8
PCF11	23	5
PCNX1	23	4
PHIP	23	9
PIK3R1	23	8
PLXNA3	23	6
PPP1R3A	23	4
PTPRU	23	8
RALGAPB	23	5
RASGRF1	23	4
RNF17	23	4
ROCK1	23	8
SAGE1	23	5
SAMD9	23	5
SAMD9L	23	7
SCAF11	23	3
SCN10A	23	5
SCN8A	23	4
SEMA5B	23	4
SLC4A7	23	3
SLIT2	23	7
SLITRK2	23	7
SMC1B	23	6
SMCHD1	23	5
SPG11	23	5
STK31	23	5
TACC2	23	5
TEP1	23	5
TLE4	23	4
TPTE	23	4
TUBA3C	23	3
ULK2	23	3
UNC13A	23	3
UNC5C	23	3
USP7	23	4
VWA8	23	7
ABCA6	22	6
ABI3BP	22	3
ADAM7	22	2
ADAMTS17	22	1
ADCY9	22	4
ADGRL1	22	3
ALPK3	22	2
ANKRD12	22	6
AP2A2	22	2
AR	22	4
ARHGEF10	22	4
ARHGEF17	22	2
ARHGEF26	22	3
ATP6V1B1	22	4
ATP8B2	22	5
AUTS2	22	6
BNC1	22	4
BOC	22	1
BPTF	22	6
BTBD11	22	3
CDC42BPA	22	5
CDC42BPB	22	1
CDK5RAP2	22	4
CEP192	22	3
CFAP251	22	3
CFAP43	22	6
CIITA	22	5
CLIP1	22	2
COL1A1	22	1
COL3A1	22	4
CPS1	22	5
CRACD	22	5
CRYBG3	22	4
CTR9	22	4
CTTNBP2	22	5
DCDC1	22	6
DENND5A	22	3
DISP1	22	8
DMBT1	22	4
DOCK9	22	8
DUOX2	22	2
EFCAB5	22	5
ELMO1	22	4
EPHA6	22	6
EPHB1	22	8
ERBB3	22	6
EYS	22	5
FAM47B	22	5
FBXL7	22	6
FLG2	22	5
FRMPD3	22	5
GRID1	22	3
HEATR1	22	6
IFT172	22	4
ITIH2	22	4
ITIH6	22	5
ITSN1	22	6
JMJD1C	22	8
KCNMA1	22	4
KDM3B	22	4
KLHL4	22	5
LRFN2	22	1
MAGEE1	22	2
MBD5	22	5
MYO18A	22	5
MYO7B	22	4
MYPN	22	4
NCAM2	22	9
NINL	22	6
NLRP1	22	2
NOTCH1	22	2
NRG1	22	2
NRIP1	22	3
NYNRIN	22	3
OCA2	22	3
OTOF	22	2
PCDHGA12	22	3
PCDHGA7	22	3
PCDHGB3	22	8
PIK3CG	22	6
PLG	22	5
POLRMT	22	3
POSTN	22	4
PRDM2	22	5
PRKD1	22	6
RET	22	5
ROBO3	22	3
SCAPER	22	7
SETD1A	22	1
SF3B1	22	2
SGSM1	22	2
SIGLEC1	22	7
SLC12A5	22	3
SLC8A2	22	2
SMAD2	22	7
SNX13	22	5
SORBS2	22	4
